eid,block,performance,contrasts,n_contrasts
690d9b03-053c-453a-ab9d-4aa041664eff,0.8,"[0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.25, 0.25, 0.0, 0.3333333333333333, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 12, 11, 6, 20, 4, 3, 3, 1]"
06c19e9b-4235-47a7-8bdf-97e63a37db58,0.5,"[0.0, 0.0, 0.13333333333333333, 0.0, 0.42105263157894735, 1.0, 0.5555555555555556, 0.7142857142857143, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[13, 6, 15, 4, 19, 5, 9, 14, 5]"
06c19e9b-4235-47a7-8bdf-97e63a37db58,0.2,"[0.0, 0.058823529411764705, 0.5, 0.5263157894736842, 0.5625, 0.8478260869565217, 0.7377049180327869, 0.8181818181818182, 0.8857142857142857]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 17, 14, 19, 64, 46, 61, 44, 70]"
06c19e9b-4235-47a7-8bdf-97e63a37db58,0.8,"[0.10810810810810811, 0.2727272727272727, 0.2631578947368421, 0.3684210526315789, 0.2857142857142857, 0.6153846153846154, 0.7142857142857143, 0.9090909090909091, 0.9230769230769231]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[37, 33, 38, 38, 35, 13, 7, 11, 13]"
124c22b6-8fa1-460f-a36b-708501d825ac,0.5,"[0.06666666666666667, 0.14285714285714285, 0.4444444444444444, 0.16666666666666666, 0.5263157894736842, 0.5, 0.16666666666666666, 0.3333333333333333, 0.6923076923076923]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 7, 9, 6, 19, 6, 6, 9, 13]"
124c22b6-8fa1-460f-a36b-708501d825ac,0.2,"[0.3, 0.8181818181818182, 0.4166666666666667, 0.8, 0.6785714285714286, 0.803921568627451, 0.8, 0.9285714285714286, 0.9]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 11, 12, 10, 56, 51, 35, 42, 40]"
124c22b6-8fa1-460f-a36b-708501d825ac,0.8,"[0.175, 0.3584905660377358, 0.5, 0.35185185185185186, 0.4426229508196721, 0.75, 0.3684210526315789, 0.6666666666666666, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[40, 53, 50, 54, 61, 12, 19, 9, 7]"
10fb6cdc-a177-4e16-8219-e43995e12247,0.5,"[0.0, 0.0, 0.0, 0.0, 0.5789473684210527, 1.0, 1.0, 1.0, 0.9090909090909091]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 9, 11, 5, 19, 4, 10, 11, 11]"
10fb6cdc-a177-4e16-8219-e43995e12247,0.2,"[0.0, 0.14285714285714285, 0.0, 0.1111111111111111, 0.7, 0.96, 0.9803921568627451, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[18, 7, 13, 9, 40, 50, 51, 45, 50]"
10fb6cdc-a177-4e16-8219-e43995e12247,0.8,"[0.17857142857142858, 0.022222222222222223, 0.11764705882352941, 0.09803921568627451, 0.5423728813559322, 1.0, 0.8571428571428571, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[28, 45, 51, 51, 59, 9, 7, 13, 11]"
2cbae000-2be0-487e-bc15-40a95a89c74f,0.5,"[0.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.8181818181818182, 0.7142857142857143, 0.8888888888888888, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 8, 12, 9, 22, 7, 9, 6, 8]"
2cbae000-2be0-487e-bc15-40a95a89c74f,0.2,"[0.4, 0.43478260869565216, 0.4827586206896552, 0.8947368421052632, 0.8761061946902655, 0.9333333333333333, 0.979381443298969, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 23, 29, 19, 113, 90, 97, 84, 89]"
2cbae000-2be0-487e-bc15-40a95a89c74f,0.8,"[0.10377358490566038, 0.2604166666666667, 0.2602739726027397, 0.5053763440860215, 0.7372881355932204, 0.76, 0.8636363636363636, 0.9375, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[106, 96, 73, 93, 118, 25, 22, 16, 32]"
92fb0877-f091-448a-a9e2-7a7c8dfcd830,0.5,"[0.0, 0.0, 0.1, 0.2, 0.6666666666666666, 0.9, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 8, 10, 5, 18, 10, 9, 6, 9]"
92fb0877-f091-448a-a9e2-7a7c8dfcd830,0.2,"[0.0, 0.047619047619047616, 0.06666666666666667, 0.4, 0.9090909090909091, 0.9615384615384616, 0.9146341463414634, 0.9710144927536232, 0.9090909090909091]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 21, 15, 20, 99, 78, 82, 69, 77]"
92fb0877-f091-448a-a9e2-7a7c8dfcd830,0.8,"[0.023809523809523808, 0.04285714285714286, 0.0273972602739726, 0.2328767123287671, 0.6363636363636364, 0.7857142857142857, 0.8421052631578947, 0.8095238095238095, 0.6153846153846154]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[84, 70, 73, 73, 88, 14, 19, 21, 13]"
204cd63f-ea68-44f2-bd7e-c35b506c88df,0.5,"[0.14285714285714285, 0.0, 0.4444444444444444, 0.5, 0.7368421052631579, 0.7, 0.75, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 7, 9, 10, 19, 10, 12, 11, 5]"
204cd63f-ea68-44f2-bd7e-c35b506c88df,0.2,"[0.1, 0.0, 0.3, 0.375, 0.7878787878787878, 0.7708333333333334, 0.9253731343283582, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 14, 20, 8, 66, 48, 67, 68, 59]"
204cd63f-ea68-44f2-bd7e-c35b506c88df,0.8,"[0.0, 0.07894736842105263, 0.08928571428571429, 0.16279069767441862, 0.36363636363636365, 0.3333333333333333, 1.0, 1.0, 0.9230769230769231]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[43, 38, 56, 43, 55, 9, 10, 15, 13]"
6bb5b3bc-ec56-4f5b-96a3-e9de92f9de8e,0.5,"[0.0, 0.0, 0.0625, 0.25, 0.0, 0.2727272727272727, 0.35294117647058826, 0.8333333333333334, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[4, 12, 16, 8, 11, 11, 17, 6, 5]"
6bb5b3bc-ec56-4f5b-96a3-e9de92f9de8e,0.2,"[0.0, 0.3333333333333333, 0.42857142857142855, 0.0, 0.2926829268292683, 0.4583333333333333, 0.7083333333333334, 0.8205128205128205, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 7, 2, 41, 24, 24, 39, 24]"
6bb5b3bc-ec56-4f5b-96a3-e9de92f9de8e,0.8,"[0.1, 0.03333333333333333, 0.06451612903225806, 0.05263157894736842, 0.09302325581395349, 0.14285714285714285, 0.8333333333333334, 0.5, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[40, 30, 31, 38, 43, 7, 6, 8, 7]"
cc8f1e95-424a-4fb5-8e17-a0c681c08e32,0.5,"[0.1111111111111111, 0.0, 0.0, 0.18181818181818182, 0.4375, 0.375, 0.5, 1.0, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 8, 11, 11, 16, 8, 10, 3, 14]"
cc8f1e95-424a-4fb5-8e17-a0c681c08e32,0.2,"[0.0, 0.0, 0.0, 0.0, 0.38461538461538464, 0.6666666666666666, 0.5172413793103449, 0.6666666666666666, 0.9166666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 10, 6, 6, 26, 24, 29, 27, 24]"
cc8f1e95-424a-4fb5-8e17-a0c681c08e32,0.8,"[0.0, 0.0, 0.0, 0.03225806451612903, 0.1111111111111111, 0.45454545454545453, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[20, 31, 23, 31, 27, 11, 6, 3, 6]"
a7e21f51-0a01-4748-b55a-82e18dd81f74,0.5,"[0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.3, 0.5833333333333334, 0.5, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 13, 11, 6, 14, 10, 12, 8, 7]"
a7e21f51-0a01-4748-b55a-82e18dd81f74,0.2,"[0.0, 0.05555555555555555, 0.375, 0.38461538461538464, 0.6666666666666666, 0.7543859649122807, 0.8771929824561403, 0.9538461538461539, 0.9803921568627451]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 18, 16, 13, 84, 57, 57, 65, 51]"
a7e21f51-0a01-4748-b55a-82e18dd81f74,0.8,"[0.0, 0.014285714285714285, 0.058823529411764705, 0.20408163265306123, 0.275, 0.3125, 0.9411764705882353, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[63, 70, 68, 49, 80, 16, 17, 18, 17]"
235ad45a-3046-4f10-869d-a46ec3d03351,0.5,"[0.0, 0.16666666666666666, 0.0, 0.125, 0.5714285714285714, 0.7777777777777778, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 4, 8, 21, 18, 5, 9, 10]"
235ad45a-3046-4f10-869d-a46ec3d03351,0.2,"[0.0, 0.0, 0.0625, 0.09090909090909091, 0.5645161290322581, 0.8448275862068966, 0.9516129032258065, 0.9836065573770492, 0.98]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 9, 16, 11, 62, 58, 62, 61, 50]"
235ad45a-3046-4f10-869d-a46ec3d03351,0.8,"[0.02, 0.04, 0.04477611940298507, 0.018867924528301886, 0.36764705882352944, 0.6666666666666666, 1.0, 1.0, 0.95]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[50, 50, 67, 53, 68, 15, 13, 19, 20]"
71bb18aa-e5e2-4b3b-95a8-042b1976f43b,0.5,"[0.0, 0.0, 0.1, 0.2857142857142857, 0.5555555555555556, 0.36363636363636365, 0.7, 0.5454545454545454, 0.875]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 10, 7, 18, 11, 10, 11, 8]"
71bb18aa-e5e2-4b3b-95a8-042b1976f43b,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.391304347826087, 0.3333333333333333, 0.7407407407407407]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 4, 7, 5, 29, 25, 23, 18, 27]"
71bb18aa-e5e2-4b3b-95a8-042b1976f43b,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 21, 23, 26, 19, 8, 6, 6, 5]"
7f468f5c-9837-4e9e-898a-d8cc7031de5d,0.5,"[0.0, 0.2, 0.125, 0.09090909090909091, 0.45, 0.5, 0.42857142857142855, 0.7777777777777778, 0.9166666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 5, 8, 11, 20, 12, 7, 9, 12]"
7f468f5c-9837-4e9e-898a-d8cc7031de5d,0.2,"[0.0, 0.0625, 0.0625, 0.0, 0.5263157894736842, 0.868421052631579, 0.9230769230769231, 1.0, 0.9850746268656716]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[14, 16, 16, 12, 76, 38, 52, 73, 67]"
7f468f5c-9837-4e9e-898a-d8cc7031de5d,0.8,"[0.04, 0.03333333333333333, 0.04081632653061224, 0.09433962264150944, 0.390625, 0.875, 0.9, 0.9166666666666666, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[50, 60, 49, 53, 64, 8, 10, 12, 9]"
416ff18c-9767-451f-97dd-4a16d49f4b9c,0.5,"[0.0, 0.0, 0.2, 0.5384615384615384, 0.6153846153846154, 1.0, 0.8461538461538461, 0.75, 0.9230769230769231]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 8, 10, 13, 13, 4, 13, 8, 13]"
416ff18c-9767-451f-97dd-4a16d49f4b9c,0.2,"[0.0, 0.0, 0.42857142857142855, 0.5625, 0.8421052631578947, 0.9122807017543859, 0.9705882352941176, 0.9655172413793104, 0.9830508474576272]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[18, 16, 14, 16, 76, 57, 68, 58, 59]"
416ff18c-9767-451f-97dd-4a16d49f4b9c,0.8,"[0.0, 0.019230769230769232, 0.12727272727272726, 0.2786885245901639, 0.4098360655737705, 0.8666666666666667, 0.8, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[68, 52, 55, 61, 61, 15, 15, 18, 14]"
96946bba-ae96-4cdd-9c18-ed171d1c9aab,0.5,"[0.0, 0.07692307692307693, 0.0, 0.2222222222222222, 0.7619047619047619, 0.5, 0.8888888888888888, 0.8888888888888888, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 13, 9, 9, 21, 4, 9, 9, 7]"
96946bba-ae96-4cdd-9c18-ed171d1c9aab,0.2,"[0.0, 0.06896551724137931, 0.19047619047619047, 0.1875, 0.782051282051282, 0.8157894736842105, 0.9014084507042254, 0.9041095890410958, 0.971830985915493]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 29, 21, 16, 78, 76, 71, 73, 71]"
96946bba-ae96-4cdd-9c18-ed171d1c9aab,0.8,"[0.0, 0.0, 0.041666666666666664, 0.08695652173913043, 0.2926829268292683, 0.375, 0.6666666666666666, 0.7272727272727273, 0.8]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[54, 52, 48, 46, 82, 16, 24, 22, 10]"
86ded0e2-8311-4f3c-9cfb-34c4d9d02a64,0.5,"[0.6666666666666666, 0.7142857142857143, 0.625, 0.9, 0.9583333333333334, 1.0, 0.875, 0.8, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 7, 8, 10, 24, 11, 8, 5, 8]"
86ded0e2-8311-4f3c-9cfb-34c4d9d02a64,0.2,"[0.3333333333333333, 0.3, 0.6666666666666666, 0.5454545454545454, 1.0, 0.9433962264150944, 0.9459459459459459, 0.9428571428571428, 0.9591836734693877]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 10, 15, 11, 48, 53, 37, 35, 49]"
86ded0e2-8311-4f3c-9cfb-34c4d9d02a64,0.8,"[0.20833333333333334, 0.45454545454545453, 0.6666666666666666, 0.8181818181818182, 1.0, 0.8571428571428571, 0.8, 1.0, 0.8]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 22, 36, 22, 29, 7, 5, 4, 5]"
f7cffd62-2854-4341-9df4-2c3add800774,0.5,"[0.2727272727272727, 0.5, 0.2222222222222222, 0.625, 0.7222222222222222, 0.5714285714285714, 0.5555555555555556, 0.9, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 4, 9, 8, 18, 14, 9, 10, 7]"
f7cffd62-2854-4341-9df4-2c3add800774,0.2,"[0.3333333333333333, 0.6666666666666666, 0.5, 1.0, 0.8666666666666667, 0.9285714285714286, 0.7272727272727273, 0.9090909090909091, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[3, 3, 4, 1, 15, 14, 11, 11, 9]"
f7cffd62-2854-4341-9df4-2c3add800774,0.8,"[0.7692307692307693, 0.7777777777777778, 0.6666666666666666, 0.6428571428571429, 0.6842105263157895, 0.0, 0.8, 1.0, 0.75]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[13, 9, 12, 14, 19, 1, 5, 2, 4]"
27afd307-a299-4a3b-a762-0729810286cd,0.5,"[0.14285714285714285, 0.25, 0.375, 0.6, 0.7857142857142857, 0.5454545454545454, 0.7142857142857143, 0.8461538461538461, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 12, 8, 10, 14, 11, 7, 13, 8]"
27afd307-a299-4a3b-a762-0729810286cd,0.2,"[0.1111111111111111, 0.6666666666666666, 0.625, 0.8, 0.9117647058823529, 0.7272727272727273, 0.8529411764705882, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 8, 10, 34, 22, 34, 34, 31]"
27afd307-a299-4a3b-a762-0729810286cd,0.8,"[0.0, 0.11428571428571428, 0.30303030303030304, 0.4186046511627907, 0.3392857142857143, 0.2, 0.6666666666666666, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 35, 33, 43, 56, 10, 9, 6, 11]"
51ed383e-168b-46c0-8960-6e254650f069,0.5,"[0.08333333333333333, 0.4, 0.0, 0.5, 0.47058823529411764, 0.4444444444444444, 0.6, 0.9, 0.8181818181818182]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 10, 3, 8, 17, 9, 10, 10, 11]"
51ed383e-168b-46c0-8960-6e254650f069,0.2,"[0.0, 0.0, 0.5, 0.4, 0.66, 0.6764705882352942, 0.8205128205128205, 0.9428571428571428, 0.9032258064516129]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[3, 9, 10, 5, 50, 34, 39, 35, 31]"
51ed383e-168b-46c0-8960-6e254650f069,0.8,"[0.047619047619047616, 0.02702702702702703, 0.20588235294117646, 0.14814814814814814, 0.15555555555555556, 0.14285714285714285, 0.5, 1.0, 0.8333333333333334]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[21, 37, 34, 27, 45, 7, 6, 3, 6]"
7754bc4e-82a1-4cd8-8bd6-d043e5087cde,0.5,"[0.0, 0.1, 0.125, 0.3333333333333333, 0.1111111111111111, 0.5, 0.5, 0.6923076923076923, 0.8666666666666667]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 10, 8, 9, 18, 6, 4, 13, 15]"
7754bc4e-82a1-4cd8-8bd6-d043e5087cde,0.2,"[0.4, 0.42857142857142855, 0.4, 0.5, 0.2, 0.30434782608695654, 0.3333333333333333, 0.75, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[5, 7, 5, 4, 25, 23, 15, 20, 21]"
7754bc4e-82a1-4cd8-8bd6-d043e5087cde,0.8,"[0.047619047619047616, 0.041666666666666664, 0.08, 0.03225806451612903, 0.15625, 0.18181818181818182, 0.5, 1.0, 0.8888888888888888]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[21, 24, 25, 31, 32, 11, 4, 6, 9]"
817cc288-bb6e-467c-ba34-ab13d6180f26,0.5,"[0.125, 0.09090909090909091, 0.0, 0.42857142857142855, 0.3684210526315789, 0.2727272727272727, 0.625, 0.625, 0.8]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 11, 6, 14, 19, 11, 8, 8, 5]"
817cc288-bb6e-467c-ba34-ab13d6180f26,0.2,"[0.4166666666666667, 0.625, 0.5714285714285714, 0.8888888888888888, 0.7954545454545454, 0.8571428571428571, 0.8285714285714286, 0.8536585365853658, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 8, 7, 9, 44, 35, 35, 41, 33]"
817cc288-bb6e-467c-ba34-ab13d6180f26,0.8,"[0.21428571428571427, 0.22580645161290322, 0.25, 0.3333333333333333, 0.3611111111111111, 0.3333333333333333, 0.375, 0.5, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[28, 31, 28, 21, 36, 3, 8, 6, 4]"
8ea62a8b-9af5-463e-a86b-933aeb28f5e8,0.5,"[0.0, 0.2, 0.0, 0.3, 0.47619047619047616, 0.8571428571428571, 0.9, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 10, 7, 10, 21, 7, 10, 9, 9]"
8ea62a8b-9af5-463e-a86b-933aeb28f5e8,0.2,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.6712328767123288, 0.9272727272727272, 0.9636363636363636, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[17, 13, 22, 12, 73, 55, 55, 62, 51]"
8ea62a8b-9af5-463e-a86b-933aeb28f5e8,0.8,"[0.0, 0.0, 0.016666666666666666, 0.028169014084507043, 0.2839506172839506, 0.631578947368421, 0.8260869565217391, 0.8666666666666667, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[76, 77, 60, 71, 81, 19, 23, 15, 14]"
c15982a5-a4aa-4129-81c3-d36d17ea50bf,0.5,"[0.0, 0.0, 0.07142857142857142, 0.0, 0.6428571428571429, 1.0, 0.875, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 8, 14, 3, 14, 10, 8, 12, 11]"
c15982a5-a4aa-4129-81c3-d36d17ea50bf,0.2,"[0.125, 0.5555555555555556, 0.42857142857142855, 0.8823529411764706, 0.9444444444444444, 0.9454545454545454, 0.96875, 0.9811320754716981, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 9, 14, 17, 72, 55, 64, 53, 64]"
c15982a5-a4aa-4129-81c3-d36d17ea50bf,0.8,"[0.10344827586206896, 0.2, 0.4, 0.5256410256410257, 0.7073170731707317, 0.7647058823529411, 0.92, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[87, 70, 75, 78, 82, 17, 25, 13, 26]"
c94ef787-1054-4f6f-936e-d42a2077d606,0.5,"[0.0, 0.0, 0.09090909090909091, 0.2857142857142857, 0.5789473684210527, 0.7272727272727273, 0.5, 0.25, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[17, 9, 11, 7, 19, 11, 6, 4, 6]"
c94ef787-1054-4f6f-936e-d42a2077d606,0.2,"[0.0, 0.0, 0.15384615384615385, 0.3333333333333333, 0.868421052631579, 0.7719298245614035, 0.8840579710144928, 0.7833333333333333, 0.8076923076923077]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 5, 13, 9, 76, 57, 69, 60, 52]"
c94ef787-1054-4f6f-936e-d42a2077d606,0.8,"[0.0, 0.037037037037037035, 0.03571428571428571, 0.10638297872340426, 0.5483870967741935, 0.5833333333333334, 0.1111111111111111, 0.46153846153846156, 0.5454545454545454]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[64, 54, 56, 47, 62, 12, 9, 13, 11]"
e3955cd9-47dc-43f1-94e9-130c1dbe3dd2,0.5,"[0.0, 0.0, 0.2222222222222222, 0.3333333333333333, 0.38095238095238093, 0.5714285714285714, 0.42857142857142855, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 9, 9, 6, 21, 14, 7, 11, 5]"
e3955cd9-47dc-43f1-94e9-130c1dbe3dd2,0.2,"[0.0, 0.0, 0.0, 0.125, 0.38666666666666666, 0.7575757575757576, 0.7441860465116279, 0.7659574468085106, 0.8717948717948718]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 15, 14, 8, 75, 33, 43, 47, 39]"
e3955cd9-47dc-43f1-94e9-130c1dbe3dd2,0.8,"[0.0, 0.0, 0.024390243902439025, 0.02564102564102564, 0.10526315789473684, 0.16666666666666666, 0.4444444444444444, 0.75, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[46, 42, 41, 39, 57, 12, 9, 12, 9]"
b155f7cc-3543-4b6a-89ae-0d3403b0c53c,0.5,"[0.09090909090909091, 0.0, 0.2, 0.6666666666666666, 0.8, 0.875, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 8, 10, 9, 20, 8, 5, 11, 8]"
b155f7cc-3543-4b6a-89ae-0d3403b0c53c,0.2,"[0.058823529411764705, 0.0, 0.3333333333333333, 0.8461538461538461, 0.85, 0.9841269841269841, 0.9833333333333333, 1.0, 0.9833333333333333]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[17, 14, 15, 13, 80, 63, 60, 65, 60]"
b155f7cc-3543-4b6a-89ae-0d3403b0c53c,0.8,"[0.0, 0.058823529411764705, 0.017241379310344827, 0.27906976744186046, 0.352112676056338, 0.8, 0.9473684210526315, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[63, 68, 58, 43, 71, 15, 19, 9, 18]"
f8af728b-9a41-4354-b322-f5106b4fc57d,0.5,"[0.2727272727272727, 0.25, 0.2222222222222222, 0.14285714285714285, 0.5, 1.0, 0.8888888888888888, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 8, 9, 7, 18, 10, 9, 8, 10]"
f8af728b-9a41-4354-b322-f5106b4fc57d,0.2,"[0.5833333333333334, 0.7, 0.875, 0.7272727272727273, 0.9056603773584906, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 10, 8, 11, 53, 44, 44, 49, 42]"
